artist,author,gernes,heart,name,star,view,words
So-bin,Maruyama Kugane,"Action,Fantasy,Science Fiction", 3497 ,Overlord,4.9,6832632,1384888
N/A,Kaori Enomoto,"Action,Adventure,Comedy,Drama,Fantasy,Super Power,Web Novel", 310 ,"Yowai 5000-nen no Soushoku Dragon, Iware Naki Jaryuu Nintei ~Yada kono Ikenie, Hito no Hanashi o Kiite Kurenai~",4.3,53640,33613
N/A,桜 / Sakura,"Harem,Romance,School Life,Shoujo,Supernatural", 66 ,"Otsu gē no yūjin A desuga, hōki shite jibun no jinsei o ōka shimasu.",4.9,16087,3925
N/A,Parent Rows Calyx,"Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,Seinen", 421 ,Neta Chara,4.2,41989,5509
N/A,Fujinohara Akihira,"Comedy,Fantasy,Shoujo,Tragedy", 156 ,Maria From Hell,4.6,28755,7245
Ochau (お ち ゃ う),Toudai (灯台),"Adventure,Comedy,Fantasy,Harem,Romance,Slice of Life", 352 ,"I Was Caught up in a Hero Summoning, but That World Is at Peace",4.6,54128,10373
Yamiigo,Kureha,"Action,Adventure,Comedy,Drama,Fantasy,Romance,Slice of Life", 161 ,Fukusyu wo chikatta shironeko wa ryuuou no hiza no ue de damin wo musaboru,4.3,23311,14400
Sugano Tasuku,Blitz Kiva,"Action,Fantasy,Romance,Drama,Slice of Life,Harem", 249 ,Class Marugoto Jingai Tensei,4.5,33980,4027
N/A,Katsu,"Action,Adventure,Comedy,Fantasy,Isekai,Slice of Life", 451 ,Jikuu Mahou de Isekai to Chikyuu wo Ittarikitari,4.6,42988,14937
N/a,Shimamon,"Fantasy,Science Fiction,Super Power,Web Novel", 133 ,"Kami to yoba re, maou to yoba rete mo",4.5,26479,20535
Ichiyan,Yudate Mukai,"Action,Comedy,Fantasy,Isekai,Slice of Life,Supernatural,Web Novel", 140 ,Isekai Shoukan ga Oosugite Megami-sama ga Buchigiremashita,4.3,23923,10168
N/A,强大的猪,"Adult,Adventure,Drama,Horror,Mystery,Psychological,Supernatural,Tragedy", 92 ,A Guest in a Ghost House,4.9,38853,28258
Booota,Shimesaba,"Comedy,Romance,Seinen,Slice of Life", 348 ,Hige Wo Soru. Soshite Joshikosei Wo Hiro.,4.9,66258,10112
Sakakibara Mizuki,Mochida Mochiko,"Comedy,Romance,Seinen,Slice of Life", 23 ,Ossan (36) Ga Idol Ni Naru Hanashi,4,5604,2725
N/A,Cat Captain,"Gender Bender,Comedy,School Life", 123 ,Reincarnated as My Little Sister,4.8,23035,3692
Kazutomo Miya.,Natsuni Kotatsu,"Action,Adventure,Comedy,Fantasy,Gender Bender,Super Power", 159 ,Guild no Cheat na Uketsukejou,4.8,18123,1828
磯貝武連,Takeshi Isogai; 磯貝武連,"Adult,Ecchi,Fantasy,Harem,Mature,Seinen", 371 ,"Elf no Kuni no Kyuutei Madoushi ni Naretanode, Toriaezu Himesama ni Seitekina Itazura wo Shitemimashita",4.6,36818,2615
Johndee,Hirunesuru Bourei,"Action,Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Slice of Life,Web Novel", 248 ,Maou ni nattara Ryouchi ga Mujintou datta,4.6,33105,9658
Futaba Hazuki,Saki,"Comedy,Fantasy,Romance,Shoujo", 217 ,Albert Ke no Reijou wa Botsuraku wo go Shomou desu,4.9,26179,4766
Hell's Resident,KAZANAMI Shinogi,"Action,Adventure,Comedy,Fantasy,Romance,Shounen", 77 ,The New Gate,3.7,20202,27969
N/A,Flamboyant May; Zhang Yang's May; 张扬的五月,"Adventure,Comedy,Fantasy", 136 ,"Sai, Quá Sai, Sai Hết Rồi",4.5,38176,18472
N/A,Naruto Kiriyama; Makoto Shinkai,"School Life,Slice of Life", 148 ,Cross Road: In Their Cases,4.9,16028,18443
Shiokonbu,Tsukiyo Rui,"Action,Adventure,Drama,Ecchi,Fantasy,Harem,Mature,Psychological,Romance,Shounen,Web Novel", 1804 ,Kaifuku Jutsushi no Yarinaoshi ~ Sokushi Mahou to Skill Copy no Choetsu Heal,4.8,758769,270433
Ban,Densuke,"Action,Adventure,Ecchi,Fantasy,Harem,Isekai,Mature,Mystery,Psychological,Shounen,Super Power,Supernatural,Tragedy,Web Novel", 503 ,Yondome wa Iyana Shi Zokusei Majutsushi,4.4,206091,145429
Johndee,Seto Meguru,"Action,Adventure,Drama,Fantasy,Romance,Supernatural", 632 ,Shikkoku Tsukai No Saikyou Yuusha ~Nakama Zenin Ni Uragirareta No De Saikyou No Mamono To Kumimasu~,4.9,68134,8494
NekoMegane,Minamino Umikaze,"Action,Adventure,Comedy,Fantasy,Isekai,Romance", 235 ,Ore no Megane wa Tabun Sekai Seifuku Dekiru To Omou,4.7,24114,12985
Kususaga Rin,Kanata Yanagino,"Action,Adventure,Fantasy,Seinen", 82 ,Saihate no Paladin,5,16706,8390
Yamamoto Yamato,Takaya Kagami,"Action,Drama,School Life,Shounen,Supernatural", 110 ,"Owari no Seraph – Ichinose Guren, 16-sai no Catastrophe",5,30886,20255
N/A,Sugaru Miaki,"Drama,Romance,Super Power,Tragedy", 268 ,Azure & Claude,4.9,28695,16582
N/A,Ion Morino,"Adventure,Comedy,Drama,Fantasy,One shot", 88 ,Ore no Yuusha,4.8,20351,5829
Yamada,Shiina Howahowa,"Action,Adventure,Comedy,Fantasy,Harem,Shounen,Slice of Life", 110 ,To Aru Ossan no VRMMO Katsudouki,4.7,11218,9481
N/A,Shiki,"Comedy,Fantasy,Romance", 117 ,A Sequel For The Villainess ?,4.5,37229,14633
Kochimo,Kamifuusen,"Action,Adventure,Fantasy,Isekai", 154 ,Isekai ni Kita Boku wa Kiyoubinbode Subaya-sa Tayorina Tabi o Suru,4.5,17303,4468
前屋 進,"Yuuki Karaku, 結城 絡繰","Action,Adventure,Fantasy,Psychological,Seinen", 492 ,Hon Issatsu de Kototariru Isekai Rurō Monogatari,4.6,42411,32122
POKImari,Anikki Burazza,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Romance,Shounen,Web Novel", 1212 ,Isekai Tensei – Kimi to no Saikai made Nagai koto Nagai koto,4.8,591692,396596
N/A,長谷川蒼箔,"Adult,Mature,Romance", 239 ,Me and Ojou-sama.,4.5,45533,13136
N/A,Wildbow,"Action,Adult,Adventure,Comedy,Drama,Mature,Psychological,Science Fiction,Seinen,Super Power,Supernatural,Web Novel", 28 ,Worm,5,12452,21921
Kurogin,Amazake No Hisago,"Action,Adventure,Comedy,Fantasy,Mecha,Romance,School Life,Gender Bender", 494 ,Knights & Magic,4.7,103002,568817
Kazuharu Kina,Kohigashi Nora,"Fantasy,Romance,School Life,Slice of Life", 766 ,About the Reckless Girl Who Kept Challenging a Reborn Man Like Me,4.9,113693,15153
N/A,Miki Nazuna ( 三木なずな ),"Action,Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,Slice of Life,Web Novel", 1091 ,Kujibiki Tokushou: Musou Haremu ken,4.6,179052,54655
Tomose Shunsaku,Kinugasa Syohgo,"Comedy,Drama,Psychological,Romance,School Life,Slice of Life,Harem,Seinen", 1995 ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,5,1300406,231808
N/A,Poi Poi,"Action,Adventure,Drama,Isekai,Shoujo,Web Novel,Fantasy", 101 ,Dragon Life,5,18206,10360
Achiki [ Aちき ],Izumi [ 泉 ],"Action,Adventure,Comedy,Drama,Romance,Seinen,Web Novel", 444 ,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,5,121903,20280
N/A,初雪,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Web Novel", 93 ,Nanashi no Satsujinki wa Isekai de Kyou mou Warau,4.5,11457,4376
N/A,Souta,"Adventure,Comedy,Shounen", 86 ,"Ore wa LV99999, Shikashi, Ore no Tokei ga 1",4.4,20611,7715
Fuzichoco,Ryuusen Hirosugu,"Adventure,Fantasy,Action,Comedy,Gender Bender,Psychological,Shoujo,Isekai", 694 ,Kenja no Deshi wo Nanoru Kenja,4.9,214666,161367
Fuumi,Hoshitsuki kitten,"Action,Adventure,Comedy,Drama,Fantasy,Shounen", 700 ,LV999 Villager,5,111706,134802
N/A,Flame head,"Action,Adventure,Comedy,Fantasy,Gender Bender,Isekai,Super Power,Web Novel", 369 ,YASEI NO LAST BOSS GA ARAWARETA,4.9,49737,32966
Không có,玉鋼バンブー,"Action,Adventure,Fantasy,Harem,Romance,Web Novel,Super Power", 152 ,ISEKAI CHEAT,3,20174,3070
UNKNOWN,Kaburagi Haruka,"Adventure,Comedy,Ecchi,Gender Bender,Mature,Romance,Supernatural,Tragedy", 143 ,Hakai me no yuuri,4.8,35657,6567
N/A,nhiều tác giả,Web Novel, 42 ,Tổng hợp,5,11976,15004
N/A,McEnroe,"Action,Adventure,Fantasy,Harem,Supernatural,Web Novel", 111 ,The Book Eating Magician,4.3,26829,10997
N/A,Minazuki Shizuru 水無月 静琉,"Action,Comedy,Fantasy,Romance,Slice of Life,Shoujo", 165 ,Avoid the Death Route!,5,72136,31162
Booota,Shimesaba ( しめさば ),"Comedy,Romance,Seinen,Slice of Life", 151 ,Hige Wo Soru. Soshite Joshikosei Wo Hiro.,4.8,26552,3367
Tsukugu,Tsuchikana Bouki,"Horror,Mature,Mystery,Adult,Drama,Psychological,Supernatural,Tragedy", 413 ,Pygmalion wa Tane wo Maku,5,53546,66039
Shirabi,Kouta Nozomi,"Comedy,Drama,Romance,Seinen,Slice of Life", 242 ,Ranobe no Pro!,4.9,20057,5959
N/A,Tsukiyo Rui ( 月夜涙（るい）),"Action,Adventure,Drama,Ecchi,Fantasy,Gender Bender,Harem,Isekai,Mature,Psychological,Romance,Shounen,Tragedy,Web Novel", 1445 ,Kaifuku Jutsushi no Yarinaoshi ~ Sokushi Mahou to Skill Copy no Choetsu Heal,4.9,598313,176789
ReDrop,Noritake Tao,"Action,Comedy,Drama,Ecchi,Harem,Romance,School Life", 150 ,CHUUKO DEMO KOI GA SHITAI!,5,17850,33234
N/A,"Midorikawa Yuki, Murai Sadayuki","Drama,Fantasy,Shoujo,Slice of Life", 27 ,Natsume Yuujinchou,5,5978,22166
Nishieda,Hyougetsu,"Adventure,Fantasy,Romance,Slice of Life", 363 ,"Jinrou e no Tensei, Maou no Fukukan",4.8,47482,28201
218kalavinka,Amana,"Action,Adult,Adventure,Ecchi,Fantasy,Gender Bender,Harem,Isekai,Mature,Seinen,Super Power", 467 ,AKATEN NO ASUKA ~ ONNA YUUSHA WA IN KANNI OTSU~,4.4,70093,1061
Take,Nisio Isin,"Action,Drama,Mystery,Psychological", 173 ,Zaregoto series,5,54812,250768
Mishima Kurone,Akatsuki Natsume,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Isekai,Slice of Life,Super Power", 123 ,Kono Subarashii Ni Sekai Shukufuku O!,4,26402,10620
Yuunagi,Tsubaki Himana,"Action,Adventure,Ecchi,Fantasy,Romance,Seinen", 188 ,Amaterasu wa Kaku Katariki,5,22366,14123
Mitsuki Yano; 夜ノみつき,Yusura Kankitsu; 柑橘 ゆすら,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,Adapted to Manga,Isekai,Shounen,Web Novel", 328 ,Saikyou no Shuzoku ga Ningen Datta Ken,5,28266,8893
N/A,Steel Bambou ( 玉鋼 ),"Action,Adventure,Fantasy,Harem,Super Power,Supernatural,Web Novel", 255 ,Kami Sumeragi Yuusha no Eiyuutan 《Ryokou Tan》,4,32574,13318
N/A,Kooda,"Action,Adventure,Fantasy,Harem,Romance,Supernatural,Web Novel", 517 ,"Isekai Ten-i de Megami-sama Kara Shuukufuku wo! ~Ie, Temochi no Inou ga Aru no de Kekkou Desu~",4.8,148007,67081
Manyako,Gakuto Mikumo,"Action,Comedy,Fantasy", 333 ,Strike the Blood,4.9,113631,385477
Ukai Saki,Tarisa Warinai,"Action,Fantasy", 535 ,Isekai Meikyuu no Saishinbu wo Mezasou,4.9,70463,78538
N/A,Kankitsu Yusura,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,Super Power,Supernatural,Web Novel", 329 ,Isekai Monster Breeder,4.6,29739,1813
N/A,Yosei Ichigo,"Action,Adventure,Comedy,Fantasy,Shounen,Cooking", 275 ,Tondemo Skill de Isekai Hourou Meshi,4.1,41510,8270
N/A,Katsu,"Action,Comedy,Fantasy", 331 ,Jikuu Mahou de Isekai to Chikyuu wo Ittarikitari,4,54093,10759
Kasa,Kuzumochi,"Adventure,Comedy,Fantasy,Romance,Slice of Life,Supernatural,Web Novel", 390 ,Ore To Kawazu-San No Isekai Hourouki,5,55471,86920
Takeuchi Takashi,Kinoko Nasu,"Fantasy,Seinen", 63 ,Angel Notes,5,16983,10419
Siraso Famy,Shiraishi Arata,"Action,Adventure,Comedy,Fantasy,Romance,Shounen,Supernatural", 587 ,Murabito Desu Ga Nani ka,4.9,78863,39415
N/A,Takanami Ichiran,"Comedy,Fantasy,Romance", 70 ,Last Dungeon,4.9,17151,2183
N/A,Sugaru Miaki,"Action,Horror,Mature,Psychological,Romance,Supernatural,Tragedy", 419 ,"Pain, Pain, Go Away",5,52370,89745
N/A,Shuu; シュウ,"School Life,Slice of Life,Web Novel", 86 ,I Bought a Girl,5,15968,8551
N/A,Gandara,"Action,Adventure,Comedy,Fantasy,Supernatural", 85 ,The Tutorial Is Too Hard,4.4,16126,5464
"Niro, Shinonome Tarou",Tsuchise Yasohachi,"Action,Comedy,Fantasy,Harem,Romance", 236 ,Kusoge Online (BETA),4.7,28538,28687
Gia,Sakamoto 666,"Action,Adventure,Drama,Fantasy,Horror,Mature,Psychological,Supernatural,Tragedy", 440 ,The Dungeon Seeker,4.7,88123,96614
Yoshizawa Megane,EKZ,"Action,Ecchi,Fantasy,Harem", 477 ,Himekishi ga classmate,5,75472,71065
Fuji Mitsuya,Katana,"Fantasy,Romance,Shoujo", 100 ,Watashi wa Teki ni Narimasen!,3.8,11316,4616
Unknown,Unknown,"Action,Adult,Comedy,Ecchi,Gender Bender,Mature,School Life", 199 ,I Awoke to Find I Was the Girl Swordsman That Protects My Cousin,4.9,41485,2746
Bun150,Akashi Kakkaku,"Action,Comedy,Fantasy,Harem,Romance,Shounen", 268 ,Bu ni Mi wo Sasagete Hyaku to Yonen. Elf de Yarinaosu Musha Shugyou,4.3,36313,34339
Youta,Namekojirushi,"Ecchi,Fantasy,Harem,Isekai,School Life,Shounen", 244 ,Ore to Kanojo ga Geboku de Dorei de Shuujuu Keiyaku,4.6,26873,23256
Hatsuko,"Kemu Voxx, Kimoto Masahiko","Drama,Mystery,Shounen", 158 ,Rokuchounen to Ichiya Monogatari,4.9,19590,5877
keepout,Takayama Liz,"Action,Comedy,Fantasy,Slice of Life", 460 ,Isekai yakkyoku,4.9,91678,59697
Mahaya,Nakanomura Ayasuke,"Action,Adventure,Fantasy,Harem,Romance,Supernatural", 194 ,Kanna no Kanna,2.8,26867,2558
Haruaki Fuyuno,Kei Sazane,"Action,Fantasy,Harem", 365 ,Sekai no Owari no Encore,4.7,62268,92600
Fukahire,Amano Seiju,"Action,Fantasy,School Life,Shoujo,Super Power,Web Novel", 265 ,10 sai no Saikyou Madoushi,4.7,38317,12583
中壱,Pai-chan,"Action,Adventure,Comedy,Fantasy,Romance", 160 ,"Bandit, Be Ambitious! To Accomplish Kingdom Revival!",5,15242,4968
癸 青龍,Tenkai 天界,"Adventure,Comedy,Fantasy,Gender Bender,Slice of Life,Web Novel", 119 ,Nigotta Hitomi no Lilianne,4.7,24235,13081
Misaki Kurehito,Maruto Fumiaki,"Comedy,Harem,Romance,Drama,Ecchi,School Life", 301 ,Saenai Kanojo no Sodatekata,5,94663,81204
N/A,Hondou Yuuki - 本堂ゆうき,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Shounen", 262 ,Young God Divine Armaments,3.7,31206,25937
Virginia Nitouhei,Semikawa Natsukana 蝉川夏哉,"Fantasy,Slice of Life,Web Novel", 52 ,Isekai Izakaya Nobu,1,9858,2437
Yoshizawa Megane,EKZ,"Action,Ecchi,Fantasy,Harem,Mature,Romance", 233 ,Himekishi ga classmate,4.9,31008,9821
So-bin,Maruyama Kugane,Fantasy, 120 ,Overlord X Youjo Senki,4.1,28739,999
N/A,健康,"Action,Adventure,Ecchi,Fantasy,Harem,Shounen,Supernatural", 286 ,"Yaritsukai to, Kuroneko",5,38097,44261
Farumaro,Morita Kisetsu,"Action,Adventure,Ecchi,Romance", 405 ,Cheat na Kaineko no Okage de Rakuraku Level Up,4.9,60361,26313
Saitom,Wataru Watari,"Science Fiction,Super Power,Supernatural", 76 ,Doudemo ii sekai nante,5,15292,29818
N/A,ヘッドホン侍 (Heddohon samurai?),"Adventure,Fantasy,School Life,Shounen", 352 ,"(Um, Sorry) I’ve Been Reincarnated!",4.4,60234,11223
Saburo,Uraji Rokuro,"Adventure,Drama,Ecchi,Horror,Mystery,Psychological,Tragedy", 388 ,Zombie no Afureta Sekai de Ore Dake ga Osowarenai,4.7,96792,11998
Fuzi Choco,Teramachi Akeho,"Action,Drama,Fantasy,Tragedy", 109 ,Katahane no Riku,4.4,14526,6401
N/A,Hishi Kage Dairi,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Supernatural,Tragedy,Romance,Psychological", 376 ,Kuro no Maou,4.8,100620,24931
Minato Yasaka,Tsukasa Kawaguchi,"Action,Adventure,Ecchi,Fantasy", 167 ,Oreta Seiken to Teikan no Kenki,4.3,15865,4601
ReDrop,Tao Noritake,"Action,Comedy,Drama,Ecchi,Harem,School Life,Romance", 119 ,Chuuko demo Koi ga Shitai!,5,16100,15800
Youta,Supana Onikage,"Action,Adventure,Comedy,Drama,Fantasy,Harem", 210 ,Zettai ni Hatarakitakunai Dungeon Master ga Damin wo Musaboru Made,5,31008,25688
N/A,Kyuto Nanao,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem", 527 ,Tensei Tantou Megami ga 100 Hito Itanode Chiitosukiru 100-ko Moraeta,4.4,150290,74733
Hye Seung Lee,Kenkyo na Circle,"Action,Adventure,Comedy,Fantasy,Harem,Mystery,Romance", 199 ,"Kouritsu Kuriya Madoushi, Daini no Jinsei de Madou o Kiwameru",5,34033,23246
Seiji Kikuchi,Yoshioka Tsuyoshi,"Action,Comedy,Fantasy,Adventure,School Life,Romance", 560 ,Magi's Grandson,4,225373,163853
Achiki,Izumi,"Action,Comedy,Drama,Fantasy,Romance", 958 ,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,5,605369,125909
Koban Sameda,Katsura Kasuga,"Adventure,Comedy,Fantasy,Harem,Romance", 271 ,I’m a NEET but when I went to Hello Work I got taken to another world,4.8,66050,30327
Noco,Tsukiji Toshihiko,"Action,Science Fiction", 39 ,"Kantai Collection – Kankore – Kagerou, Batsubyou Shimasu!",5,6494,4484
Fly,Yuuki Yaku,"Drama,Psychological", 119 ,Jaku chara Tomozaki-kun,4.1,18576,807
Chomoran,Nanasawa Matari,"Action,Fantasy,Seinen,Web Novel,Tragedy", 101 ,Shinigami wo Tabeta Shoujo,5,13482,10095
bun150,Kakkaku Akashi,"Action,Comedy,Fantasy,Harem,Romance,School Life,Shounen,Web Novel", 197 ,Bu ni Mi wo Sasagete Hyaku to Yonen. Elf de Yarinaosu Musha Shugyou,3.7,21992,12371
N/A,Takkurun,"Adventure,Comedy,Fantasy,Romance", 237 ,Isekaijin no Tebikisho,4.7,88597,36747
N/A,Kataoka Naotaro,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Slice of Life,Tragedy,Web Novel", 320 ,REINCARNATION INTO THE BARRIER MASTER,4.5,56014,23481
トリュフ,Chirolu,"Adventure,Drama,Fantasy,Romance,School Life", 230 ,"Uchi no Musume no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai",5,33796,48764
N/A,CHEOL JONGGEUM - 철종금,"Action,Adventure,Comedy,Drama,Fantasy,Mature,Psychological,Romance,Supernatural", 79 ,I Am The Monarch,3.4,31739,20142
N/A,Idle Fish Goes Ashore,"Action,Adventure,Comedy,Fantasy,Harem,Mystery,Romance,School Life,Shounen,Supernatural,Web Novel", 169 ,NEET RECEIVES A DATING SIM GAME LEVELING SYSTEM,4.9,33130,9320
N/A,Katsu,"Action,Adventure,Comedy,Fantasy,Harem,Shounen,Slice of Life,Isekai", 426 ,Jikuu Mahou de Isekai to Chikyuu wo Ittarikitari,4.2,111921,37961
Herurun,Akatsuki Yuki,"Comedy,Ecchi,Fantasy,Romance,School Life", 480 ,"Isekai to watashi, docchi ga suki nano ?",4.9,66418,69493
KAZUTAKE Hazano,Mino,"Action,Adventure,Comedy,Fantasy,Harem,Tragedy,Romance", 1055 ,To deprive a deprived person,4.6,450173,125193
N/A,溺海,"Adventure,Comedy,Fantasy,Gender Bender,Isekai,Supernatural,Web Novel", 74 ,Cuộc hành trình của tôi với Gigobyte ở Thí Long Dị Giới,2,18768,5766
Suzuhito Yasuda,Fujino Omori,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 156 ,Dungeon ni Deai wo Motomeru noha Machigatteiru darouka,5,19673,6774
N/A,N/A,"Action,Adventure,Fantasy,Isekai,Web Novel", 201 ,Lv1 Skeleton,4.9,37100,25093
N/A,Kuuru,"Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Romance", 119 ,Sparta Teikoku Kenkoku Senki,5,15659,2894
N/A,Hiyoko no kēki,"Comedy,School Life,Shoujo,Slice of Life", 36 ,"Kenkyo, Kenjitsu o Motto ni Ikite Orimasu!",4.3,14247,3616
Yukiwo,Takeru Kasukabe,"Comedy,Fantasy,Romance", 145 ,"Ore no Nounai Sentakushi ga, Gakuen Love Come o Zenryoku de Jama Shiteiru",4.7,30541,54221
BUNBUN,Takahiro,"Action,Fantasy,Slice of Life", 95 ,Washio Sumi wa Yuusha de aru,5,31147,35797
abec,Kawahara Reki,"Action,Adventure,Comedy", 185 ,Sword Art Online Progressive,4.4,87955,90965
Sekine Ayumi,Olympus Knights,"Action,Drama,Mecha,Science Fiction,Tragedy", 16 ,Aldnoah Zero Extra,5,12617,4895
Yamada,Kanekiru Kogitsune,"Action,Adventure,Comedy", 232 ,Re:Monster,3.9,93980,47114
Obata Takeshi,Nisio Isin,"Drama,Horror,Mystery,Supernatural,Psychological", 60 ,Death Note: Another Note,5,29775,55084
Kabocha,まいん,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Seinen", 201 ,Nidoume no Jinsei wo Isekai de,4,24373,23041
Miki Nizuna,Miki Nizuna,"Action,Adventure,Comedy,Ecchi,Harem,Romance,School Life,Supernatural", 272 ,I Became a Living Cheat,4,29217,15248
N/A,Nam Hee Sung (A.K.A. Namhui Castle),"Action,Drama,Fantasy,Isekai,Psychological,Romance", 46 ,Dawn Traveler,5,10054,2584
N/A,Yanagi no Kanata,"Action,Adventure,Drama,Fantasy,Mystery", 162 ,Paladin of the End,4.8,18554,16639
N/A,Tanabeyaki,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Isekai,Mature,Mecha,Seinen,Super Power,Web Novel", 317 ,"If you got power of ""Flight,Invisibility,Teleportation"". What would you do?",3.8,37499,10837
Subachi すばち,Miki Nazuna 三木なずな,"Action,Adventure,Ecchi,Fantasy,Harem,Isekai,Romance", 147 ,"Although I Am Only Level 1, but with This Unique Skill, I Am the Strongest",3.7,23807,5123
N/A,pre64,"Adult,Adventure,Harem,Isekai,Mature,Web Novel,Netorare", 202 ,"RPG Fuu no Isekai ni Shokan saretara, [NTR suki] Skill ga Tsuite Kita",3.7,75832,67251
E9L,Sugaru Miaki,"Drama,Mature,Psychological,Romance,Supernatural,Tragedy", 113 ,Starting Over,4.8,14688,22818
Manyako,Yokotsuka Tsukasa,"Adventure,Drama,Fantasy,Harem,Mature,Romance,Shounen,Supernatural,Tragedy", 388 ,Boku wa Isekai de Fuyo Mahou to Shoukan Mahou wo Tenbin ni Kakeru,4.7,50743,14335
Yuinagi (夕薙),Tsuyoshi Fujitaka,"Comedy,Fantasy", 177 ,Legged Mimic,5,19247,9676
Mishima Kurone,Fujitani Aru,"Adventure,Comedy,Harem,Romance", 820 ,Ore no Real to Netgame ga Love Comedy ni Shinshokusare Hajimete Yabai (1-5),4.7,188081,228257
so-bin,Maruyama Kugane,"Action,Adventure,Comedy", 288 ,Overlord,4.6,195321,139505
Chisato Naruse,Tsuyoshi Fujitaka,"Action,Adventure,Comedy,Fantasy,Harem,Mature,Romance,Shounen,Supernatural", 470 ,Instant Death,4.4,41280,14433
Kamisaka Neko,Kasuga Ayumu,"Comedy,Drama,Horror,Mystery,Romance,School Life,Supernatural", 458 ,Kare to Hitokui no Nichijiou,5,65235,125311
N/A,Aska,"Adventure,Comedy,Fantasy,Slice of Life", 62 ,That One Time the Essay a Child Wrote over Summer Break was Way too Fantasy(Short Story),5,14768,5189
N/A,Lazy Cat Drawing,Comedy, 26 ,The Tale of the Death of a Cockroach (Oneshot),4.6,14513,1837
Kodama Yuu,Sorano Kazuki,"Comedy,Fantasy,Harem,Romance,School Life,Shounen,Slice of Life", 311 ,Chou! Isekai Gakkyuu!!,5,30134,12739
Saori Toyota,Takaya Kagami,"Action,Adventure,Fantasy,Shounen", 180 ,Dai Densetsu no Yuusha no Densetsu,5,56234,241143
N/A,Hondou Yuuki - 本堂ゆうき,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Shounen", 218 ,Young God Divine Armaments,5,27546,14462
Saori Toyota,Takaya Kagami,"Action,Adventure,Fantasy,Shounen", 123 ,Densetsu no Yuusha no Densetsu,4.3,29657,38255
Miyama-Zero,Ichiei Ishibumi,"Action,Comedy,Ecchi,Fantasy,Harem,School Life,Supernatural,Romance", 330 ,High School DxD,4.4,243330,928524
Nardack,Bingo Morihashi,"Drama,Romance", 236 ,Shinonome Yuuko,5,39415,62300
Ukai Saki,Kanzaki Shiden,"Action,Drama,Horror,Mystery,Science Fiction,Romance", 228 ,Black Bullet,4.2,51820,166725
Shino,Tsubaki Himana,"Drama,Fantasy,Science Fiction,Romance", 163 ,Clockwork Planet,5,33324,40130
Usatsuka Eiji,Yamaguchi Noboru,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 177 ,Zero no Tsukaima,4.6,82180,258349
つくぐ,坊木椎哉,"Adult,Fantasy,Mature,Mystery,Psychological,Romance,Tragedy", 128 ,Pygmalion wa Tane wo Maku,4.2,18555,3266
